27/02/2015 13:19:27
1	8.726562	149.125000	32137	
1	8.464844	149.250000	32137	
1	8.292969	149.375000	32137	
1	8.277344	149.500000	32137	
1	8.292969	149.625000	32137	
1	8.285156	149.750000	32137	
1	8.300781	149.875000	32137	
1	8.292969	150.000000	32137	
1	8.292969	150.125000	32137	
1	8.304688	150.250000	32137	
1	8.292969	150.375000	32137	
1	8.308594	150.500000	32137	
1	8.304688	150.625000	32137	
1	8.304688	150.750000	32137	
1	8.308594	150.875000	32137	
1	8.316406	151.000000	32137	
1	8.308594	151.125000	32137	
1	8.316406	151.250000	32137	
1	8.316406	151.375000	32137	
1	8.320312	151.500000	32137	
1	8.312500	151.625000	32137	
1	8.316406	151.750000	32137	
1	8.324219	151.875000	32137	
1	8.324219	152.000000	32137	
1	8.324219	152.125000	32137	
1	8.343750	152.250000	32137	
1	8.320312	152.375000	32137	
1	8.332031	152.500000	32137	
1	8.312500	152.625000	32137	
1	8.289062	152.750000	32137	
1	0.000000	152.875000	32137	
1	0.000000	153.000000	32137	
1	0.000000	153.125000	32137	
1	7.050781	153.250000	32137	
1	7.011719	153.375000	32137	
1	6.929688	153.500000	32137	
1	6.859375	153.625000	32137	
1	6.808594	153.750000	32137	
1	6.769531	153.875000	32137	
1	6.675781	154.000000	32137	
1	0.000000	154.125000	32137	
1	0.000000	154.250000	32137	
1	0.000000	154.375000	32137	
1	0.000000	154.500000	32137	
1	0.000000	154.625000	32137	
1	0.000000	154.750000	32137	
1	0.000000	154.875000	32137	
1	0.000000	155.000000	32137	
1	0.000000	155.125000	32137	
1	0.000000	155.250000	32137	
1	0.000000	155.375000	32137	
1	0.000000	155.500000	32137	
1	0.000000	155.625000	32137	
1	0.000000	155.750000	32137	
1	0.000000	155.875000	32137	
1	0.000000	156.000000	32137	
1	0.000000	156.125000	32137	
1	0.000000	156.250000	32137	
1	0.000000	156.375000	32137	
1	0.000000	156.500000	32137	
1	0.000000	156.625000	32137	
1	0.000000	156.750000	32137	
1	5.167969	156.875000	32137	
1	5.164062	157.000000	32137	
1	5.109375	157.125000	32137	
1	0.000000	157.250000	32137	
1	0.000000	157.375000	32137	
1	0.000000	157.500000	32137	
1	5.070312	157.625000	32137	
1	5.070312	157.750000	32137	
1	0.000000	157.875000	32137	
1	0.000000	158.000000	32137	
1	0.000000	158.125000	32137	
1	0.000000	158.250000	32137	
1	0.000000	158.375000	32137	
1	0.000000	158.500000	32137	
1	0.000000	158.625000	32137	
1	0.000000	158.750000	32137	
1	0.000000	158.875000	32137	
1	0.000000	159.000000	32137	
1	0.000000	159.125000	32137	
1	0.000000	159.250000	32137	
1	0.000000	159.375000	32137	
1	0.000000	159.500000	32137	
1	4.320312	159.625000	32137	
1	4.343750	159.750000	32137	
1	4.378906	159.875000	32137	
1	4.351562	160.000000	32137	
1	4.339844	160.125000	32137	
1	4.332031	160.250000	32137	
1	4.355469	160.375000	32137	
1	4.339844	160.500000	32137	
1	4.351562	160.625000	32137	
1	4.347656	160.750000	32137	
1	4.343750	160.875000	32137	
1	4.316406	161.000000	32137	
1	4.351562	161.125000	32137	
1	4.691406	161.250000	32137	
1	4.835938	161.375000	32137	
1	4.871094	161.500000	32137	
1	4.878906	161.625000	32137	
1	4.898438	161.750000	32137	
1	4.894531	161.875000	32137	
1	4.906250	162.000000	32137	
1	4.910156	162.125000	32137	
1	4.921875	162.250000	32137	
1	4.898438	162.375000	32137	
1	4.921875	162.500000	32137	
1	4.937500	162.625000	32137	
1	4.906250	162.750000	32137	
1	4.914062	162.875000	32137	
1	4.929688	163.000000	32137	
1	4.925781	163.125000	32137	
1	4.914062	163.250000	32137	
1	4.937500	163.375000	32137	
1	4.921875	163.500000	32137	
1	4.914062	163.625000	32137	
1	4.917969	163.750000	32137	
1	4.925781	163.875000	32137	
1	4.914062	164.000000	32137	
1	4.921875	164.125000	32137	
1	4.921875	164.250000	32137	
1	4.941406	164.375000	32137	
1	4.929688	164.500000	32137	
1	4.937500	164.625000	32137	
1	4.898438	164.750000	32137	
1	4.921875	164.875000	32137	
1	4.953125	165.000000	32137	
1	4.914062	165.125000	32137	
1	4.906250	165.250000	32137	
1	4.902344	165.375000	32137	
1	4.906250	165.500000	32137	
1	4.906250	165.625000	32137	
1	0.000000	165.750000	32137	
1	0.000000	165.875000	32137	
1	0.000000	166.000000	32137	
1	0.000000	166.125000	32137	
1	0.000000	166.250000	32137	
1	0.000000	166.375000	32137	
1	0.000000	166.500000	32137	
1	0.000000	166.625000	32137	
1	0.000000	166.750000	32137	
1	0.000000	166.875000	32137	
1	0.000000	167.000000	32137	
1	0.000000	167.125000	32137	
1	0.000000	167.250000	32137	
1	0.000000	167.375000	32137	
1	0.000000	167.500000	32137	
