27/02/2015 13:04:59
1	8.109375	149.125000	49596	
1	8.070312	149.250000	49596	
1	8.078125	149.375000	49596	
1	8.039062	149.500000	49596	
1	8.042969	149.625000	49596	
1	8.035156	149.750000	49596	
1	8.035156	149.875000	49596	
1	8.007812	150.000000	49596	
1	8.000000	150.125000	49596	
1	7.992188	150.250000	49596	
1	7.968750	150.375000	49596	
1	7.976562	150.500000	49596	
1	7.957031	150.625000	49596	
1	7.937500	150.750000	49596	
1	7.917969	150.875000	49596	
1	7.917969	151.000000	49596	
1	7.917969	151.125000	49596	
1	7.910156	151.250000	49596	
1	7.902344	151.375000	49596	
1	7.898438	151.500000	49596	
1	7.886719	151.625000	49596	
1	7.882812	151.750000	49596	
1	7.851562	151.875000	49596	
1	7.863281	152.000000	49596	
1	7.855469	152.125000	49596	
1	7.875000	152.250000	49596	
1	7.832031	152.375000	49596	
1	7.832031	152.500000	49596	
1	7.859375	152.625000	49596	
1	7.855469	152.750000	49596	
1	7.855469	152.875000	49596	
1	7.843750	153.000000	49596	
1	7.812500	153.125000	49596	
1	7.828125	153.250000	49596	
1	7.808594	153.375000	49596	
1	7.808594	153.500000	49596	
1	7.835938	153.625000	49596	
1	7.839844	153.750000	49596	
1	7.824219	153.875000	49596	
1	7.839844	154.000000	49596	
1	7.855469	154.125000	49596	
1	7.855469	154.250000	49596	
1	7.859375	154.375000	49596	
1	7.839844	154.500000	49596	
1	7.871094	154.625000	49596	
1	7.871094	154.750000	49596	
1	7.886719	154.875000	49596	
1	7.890625	155.000000	49596	
1	7.902344	155.125000	49596	
1	7.925781	155.250000	49596	
1	7.937500	155.375000	49596	
1	7.953125	155.500000	49596	
1	7.957031	155.625000	49596	
1	7.964844	155.750000	49596	
1	8.007812	155.875000	49596	
1	7.992188	156.000000	49596	
1	8.050781	156.125000	49596	
1	8.050781	156.250000	49596	
1	8.101562	156.375000	49596	
1	8.085938	156.500000	49596	
1	8.117188	156.625000	49596	
1	8.140625	156.750000	49596	
1	8.175781	156.875000	49596	
1	8.203125	157.000000	49596	
1	8.218750	157.125000	49596	
1	8.253906	157.250000	49596	
1	8.257812	157.375000	49596	
1	8.308594	157.500000	49596	
1	8.351562	157.625000	49596	
1	8.363281	157.750000	49596	
1	8.429688	157.875000	49596	
1	8.468750	158.000000	49596	
1	8.515625	158.125000	49596	
1	8.542969	158.250000	49596	
1	8.613281	158.375000	49596	
1	8.675781	158.500000	49596	
1	8.722656	158.625000	49596	
1	0.000000	158.750000	49596	
1	16.058594	158.875000	49596	
1	16.031250	159.000000	49596	
1	16.023438	159.125000	49596	
1	16.000000	159.250000	49596	
1	15.992188	159.375000	49596	
1	15.960938	159.500000	49596	
1	15.949219	159.625000	49596	
1	15.925781	159.750000	49596	
1	15.925781	159.875000	49596	
1	15.886719	160.000000	49596	
1	15.882812	160.125000	49596	
1	15.871094	160.250000	49596	
1	15.843750	160.375000	49596	
1	15.824219	160.500000	49596	
1	15.820312	160.625000	49596	
1	15.792969	160.750000	49596	
1	15.765625	160.875000	49596	
1	15.753906	161.000000	49596	
1	9.570312	161.125000	49596	
1	9.574219	161.250000	49596	
1	9.550781	161.375000	49596	
1	9.539062	161.500000	49596	
1	9.484375	161.625000	49596	
1	9.472656	161.750000	49596	
1	9.496094	161.875000	49596	
1	9.496094	162.000000	49596	
1	9.480469	162.125000	49596	
1	9.476562	162.250000	49596	
1	9.429688	162.375000	49596	
1	9.445312	162.500000	49596	
1	9.441406	162.625000	49596	
1	9.437500	162.750000	49596	
1	9.417969	162.875000	49596	
1	9.425781	163.000000	49596	
1	9.390625	163.125000	49596	
1	9.398438	163.250000	49596	
1	9.398438	163.375000	49596	
1	9.390625	163.500000	49596	
1	9.378906	163.625000	49596	
1	9.375000	163.750000	49596	
1	9.378906	163.875000	49596	
1	9.351562	164.000000	49596	
1	9.406250	164.125000	49596	
1	9.429688	164.250000	49596	
1	9.390625	164.375000	49596	
1	9.386719	164.500000	49596	
1	9.371094	164.625000	49596	
1	9.355469	164.750000	49596	
1	9.363281	164.875000	49596	
1	9.363281	165.000000	49596	
1	9.351562	165.125000	49596	
1	9.339844	165.250000	49596	
1	9.316406	165.375000	49596	
1	9.316406	165.500000	49596	
1	9.320312	165.625000	49596	
1	9.308594	165.750000	49596	
1	9.308594	165.875000	49596	
1	9.281250	166.000000	49596	
1	9.292969	166.125000	49596	
1	9.281250	166.250000	49596	
1	9.281250	166.375000	49596	
1	9.273438	166.500000	49596	
1	9.265625	166.625000	49596	
1	9.257812	166.750000	49596	
1	9.226562	166.875000	49596	
1	9.218750	167.000000	49596	
1	9.246094	167.125000	49596	
1	9.281250	167.250000	49596	
1	9.324219	167.375000	49596	
1	9.390625	167.500000	49596	
1	9.507812	167.625000	49596	
